bukrs	butxt	swerk	name1	stort	ktext	wapinr	stat_sys	stat_cus	priokx	tplnr	pltxt	tsdate	tstime	tfdate	tftime	txt_short	txt_long
5500 	Ф-л Омскэнерго           	5520	Западные э/с                  	5520020900	Полтавский РЭС                          	100001325668	РИЗМ ОТКЛ                               	РАЗР                                    	Плановая            	VN004-00060830                	ВЛ-0,4 кВ ф.1 от ТП-3 МС-26             	20230301	090000	20230301	180000	Замена ПЭТ колпачков. ремонт КЗ.        	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2270	Центральные Э/С               	2270020700	Ребрихинский РЭС                        	100001325838	РИЗМ                                    	РАЗР ОТКР                               	Плановая            	VN004-00019485                	ВЛ-0,4 кВ ф.1 от ТП-64-7-16             	20230301	100000	20230301	170000	ВЛ-0,4 кВ Ф№1 от КТП-64-7-16 расч.трассы	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
5500 	Ф-л Омскэнерго           	5530	Северные э/с                  	5530020700	Тарский РЭС                             	100001325409	ПОДГ                                    	РАЗР                                    	Плановая            	VS010-0002286                 	П-2_с. Пологрудово - д. Сеитово         	20230301	100000	20230301	170000	ВЛ-10 кВ П-2                            	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2230	Западные Э/С                  	2230021400	Чарышский РЭС                           	100001326143	ПОДГ ЗАКР                               	РАЗР                                    	Плановая            	VN004-00017510                	ВЛ-0,4 кВ ф.2 от ТП-60-3-15             	20230301	090000	20230301	173000	 Вывод в ремонт                         	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
0300 	Ф-л Бурятэнерго          	0310	Байкальские Э/С               	0310020100	Баргузинский РЭС                        	100001328638	РИЗМ                                    	РАЗР ОТКР                               	Плановая            	PS110-000031-01               	1Т                                      	20230301	100000	20230302	170000	ПС 110кв Усть-Баргузин 1Т               	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
1900 	Ф-л Хакасэнерго          	1910	Саянские э/с                  	1910020300	Белоярский РЭС                          	100001325619	РИЗМ                                    	РАЗР ОТКР                               	Плановая            	VS010-0003439                 	ф. 30-02                                	20230301	100000	20230301	170000	Замер наведенного напряжения            	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
7500 	Ф-л Читаэнерго           	7560	Юго-Западные э/с              	7560020100	Агинский РЭС                            	100001329289	РИЗМ                                    	РАЗР ОТКР                               	Плановая            	PS110-000807-13-01-401-75-04  	ТН-35-1 ф.А В С                         	20230301	090000	20230301	200000	ПС 110кВ ОрловскийГОК ТН-35-1 тек.ремонт	* 27.02.2023 09:41:59 UTC+7 (DEHONOV_GA) * Работу выполнять по тех карте 53                                                                                                                                                                                                                                                                                                                                                                                                                                         
4200 	Ф-л Кузбассэнерго        	4210	Северо-Восточные э/с          	4210020800	Чебулинский РЭС                         	100001327828	ПОДГ                                    	РАЗР ОТКР                               	Плановая            	VN004-00029801                	ВЛ 0,4 кВ ф.1 от ТП-250                 	20230301	100000	20230301	180000	Замена опор, Монтаж СИП                 	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
7500 	Ф-л Читаэнерго           	7560	Юго-Западные э/с              	7560020100	Агинский РЭС                            	100001329290	РИЗМ                                    	РАЗР ОТКР                               	Плановая            	PS110-000807-13-02-401-75-04  	ТН-35-2 ф. А В С                        	20230301	090000	20230301	200000	ПС 110кВ ОрловскийГОК ТН-35-2 тек.ремонт	* 27.02.2023 09:44:22 UTC+7 (DEHONOV_GA) * Работу выполнять по тех карте 53                                                                                                                                                                                                                                                                                                                                                                                                                                         
5500 	Ф-л Омскэнерго           	5520	Западные э/с                  	5520020200	Исилькульский РЭС                       	100001324224	ПОДГ                                    	РАЗР                                    	Плановая            	VN004-00056316                	ВЛ-0,4 кВ ф.1 от ТП-НР-1-7              	20230302	100000	20230302	170000	Подключение отп. на оп. № 5             	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2230	Западные Э/С                  	2230021100	Змеиногорский РЭС                       	100001324047	ПОДГ ЗАКР                               	РАЗР                                    	Плановая            	PS110-000301-13-02-003        	ЗБ-375                                  	20230301	090000	20230301	170000	Проверка УРЗА в объеме К                	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
4200 	Ф-л Кузбассэнерго        	4210	Северо-Восточные э/с          	4210020700	Тяжинский РЭС                           	100001330391	ПОДГ                                    	РАЗР                                    	Неплановая          	VS010-0004789                 	Ф-10-8-СУ_ПС 35 кВ Новоподзорновская    	20230302	120000	20230302	170000	Монтаж дополнительных опор в пр. № 237/4	* 01.03.2023 12:44:37 UTC+7 (SHUTOV_VG) Тел. (38449)2-86-83 77-70-352 * Откл ЛР-182. Уст ПЗ на опорах №: 237/4, 237/13, рабочем месте. ТК-138. ТФ-21 от 01.03.2023                                                                                                                                                                                                                                                                                                                                                  
7500 	Ф-л Читаэнерго           	7560	Юго-Западные э/с              	7560020500	Карымский РЭС                           	100001329533	РИЗМ                                    	РАЗР ОТКР                               	Плановая            	PS110-000781-14-02-202-10     	В-10-Т-2                                	20230301	100000	20230301	100000	Вывод в ремонт В-10-Т-2 текуший ремонт  	* 27.02.2023 12:53:26 UTC+7 (DEHONOV_GA) * работу выполнять по тех.карте 212 *                                                                                                                                                                                                                                                                                                                                                                                                                                      
2200 	Ф-л Алтайэнерго          	2210	Белокурихинские Э/С           	2210020100	Алтайский РЭС                           	100001322436	ПОДГ                                    	РАЗР ОТКР                               	Неплановая          	VN004-00001892                	ВЛ-0,4 кВ от ТП-34-13-23 ф.1            	20230301	100000	20230301	173000	Подключение быт.абонента                	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
0300 	Ф-л Бурятэнерго          	0320	Центральные Э/С               	0320020200	Еравнинский РЭС                         	100001330512	ПОДГ ЗАКР                               	РАЗР                                    	Неплановая          	VN004-00020725                	ВЛ-0,4 кВ ф.1 от ТП-3-М3                	20230301	113000	20230301	140000	 ВЛ-0,4кВ Ф.1 отТП-3-М3 Поселок в резерв	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
0300 	Ф-л Бурятэнерго          	0320	Центральные Э/С               	0320020200	Еравнинский РЭС                         	100001330306	ПОДГ ЗАКР                               	РАЗР СНЯТ                               	Неплановая          	TP010-0001152                 	ТП-3-М3 "Посёлок"                       	20230301	110000	20230301	170000	 ТП-3-М3 Поселок в ремонт               	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
5500 	Ф-л Омскэнерго           	5510	Восточные э/с                 	5510020100	Азовский РЭС                            	100001326068	ПОДГ ЗАКР                               	РАЗР                                    	Неплановая          	VN004-00049305                	ВЛ-0,4 кВ ф.1 от ТП-ТМ-10-12            	20230301	090000	20230301	170000	                                        	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
5500 	Ф-л Омскэнерго           	5510	Восточные э/с                 	5510020100	Азовский РЭС                            	100001326069	ПОДГ ЗАКР                               	РАЗР СНЯТ                               	Неплановая          	VN004-00095252                	ВЛ-0,4 кВ ф.1 от ТП-ТМ-10-16            	20230301	090000	20230301	170000	                                        	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2220	Восточные Э/С                 	2220020100	Бийский РЭС                             	100001326607	ПОДГ ЗАКР                               	РАЗР                                    	Плановая            	VS010-0001075                 	Л-19-1 Угренёво                         	20230301	100000	20230301	130000	Текущий ремонт В-10.                    	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2230	Западные Э/С                  	2230020100	Волчихинский РЭС                        	100001323096	ПОДГ                                    	РАЗР ОТКР                               	Плановая            	TP010-0009874                 	ТП-32-8-4                               	20230301	100000	20230301	123000	                                        	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
0300 	Ф-л Бурятэнерго          	0330	Южные Э/С                     	0330020100	Бичурский РЭС                           	100001328533	ПОДГ                                    	РАЗР                                    	Неплановая          	VN004-00087300                	ВЛ-0,4 кВ ф.1 от ТП-2-Б-5               	20230302	100000	20230302	180000	ВЛ-0,4 кВ ф.1 от ТП-2-Б-5               	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
4200 	Ф-л Кузбассэнерго        	4200	Ф-л «Кузбассэнерго»           	4200000000	Исполнительный аппарат - Кузбассэнерго-Р	100001329470	ПОДГ                                    	РАЗР ОТКР                               	Неплановая          	US000-002427-05               	Помещение ЦУС (каб. 403)                	20230301	080000	20230331	170000	Настройка ПК "Котми 14" в ЦУС.          	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
7500 	Ф-л Читаэнерго           	7540	Центральные э/с               	7540020300	Читинский РЭС                           	100001299253	ПОДГ                                    	РАЗР                                    	Плановая            	VS006-0000785                 	ВЛ 6 кВф. 2 Серебряный Бор              	20230301	130000	20230301	170000	ВЛ 6 кВф. 2 Серебряный Бор              	* 01.03.2023 12:57:22 UTC+7 (IVANOV_ALAN) * 1.ПС110 кВ Атамановка отключить В-6 кВ яч.№2 ф.Серебрянный Бор * 2.ПС110 кВ Атамановка переместить В-6 кВ яч.№2 ф.Серебрянный Бор в ремонтное положение * 3.ПС110 кВ Атамановка включить ЗН-6 в яч.№2 ф.Серебрянный Бор в сторону линии * 4.ВЛ-6 кВ ф.Серебрянный бор установить ПЗ в пролете оп.№70-71 * 5.ВЛ-6 кВ ф.Серебрянный бор установить ПЗ на оп.№73 в сторону оп.№72 * ВЛ-6 кВ ф.Серебрянный бор оп.№8/18 отсоединены шлейфа в сторону ВЛ-6 кВ ф.Плодопитомник
2200 	Ф-л Алтайэнерго          	2230	Западные Э/С                  	2230020100	Волчихинский РЭС                        	100001327210	ПОДГ                                    	РАЗР ОТКР                               	Плановая            	TP010-0009663                 	ТП-25-1-17                              	20230301	100000	20230301	170000	Капитальный ремонт.                     	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
7500 	Ф-л Читаэнерго           	7540	Центральные э/с               	7540020300	Читинский РЭС                           	100001327820	ПОДГ ЗАКР                               	РАСС                                    	Плановая            	PS035-000971-14-02-402        	Присоединение ТН-10-2                   	20230301	100000	20230301	170000	ПС35Новотроицкая КРУН-10,ТН-10-2 -текрем	* 20.02.2023 15:06:39 UTC+7 (KAPUSTIN_VA) * ПС 35 Новотроицкая КРУН-10 отключить вторичные цепи ТН-10-2,отключить РТН-10-2, включить ЗН-РТН-10-2 в ст. ТН, установить ПЗ на вывода вторичных цепей ТН-10-2                                                                                                                                                                                                                                                                                                          
2400 	Ф-л Красноярскэнерго     	2410	Восточные э/с                 	2410020200	Нижнеингашский РЭС                      	100001321609	ПОДГ ЗАКР                               	РАЗР                                    	Плановая            	VN004-00035426                	ВЛ 0,4 кВ Л1 ТП 35-02-36                	20230301	100000	20230301	170000	                                        	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
7500 	Ф-л Читаэнерго           	7540	Центральные э/с               	7540020300	Читинский РЭС                           	100001327818	ПОДГ ЗАКР                               	РАСС                                    	Плановая            	PS110-000798-15-02-401        	Присоединение ТН-6-2                    	20230301	100000	20230301	170000	ПС Черновская ТН-6-2- текущий ремонт    	* 20.02.2023 14:31:53 UTC+7 (KAPUSTIN_VA) * ПС Черновская ЗРУ-6 кВ: отключить вторичные цепи ТН-6-2; выкатной элемент ТН-6-2 установить в ремонтное положение                                                                                                                                                                                                                                                                                                                                                       
2400 	Ф-л Красноярскэнерго     	2450	Минусинские э/с               	2450020100	Минусинский РЭС                         	100001325865	РИЗМ                                    	РАЗР ОТКР                               	Плановая            	PS110-000420-12-01-001        	Присоединение ЛЭП С-372                 	20230301	040000	20230301	180000	ВЛ 110 кВ С-372 для ТО ЛР С-372 ПС №3   	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2400 	Ф-л Красноярскэнерго     	2450	Минусинские э/с               	2450020100	Минусинский РЭС                         	100001325068	РИЗМ                                    	РАЗР ОТКР                               	Неплановая          	VS010-0006370                 	ВЛ-10 кВ ф.26-02 п.Сухое озеро          	20230301	100000	20230301	170000	                                        	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2400 	Ф-л Красноярскэнерго     	2450	Минусинские э/с               	2450020100	Минусинский РЭС                         	100001324513	РИЗМ                                    	РАЗР ОТКР                               	Плановая            	VN004-00043358                	ВЛ 0,4 кВ Л1 ТП 7-07-151                	20230301	110000	20230301	160000	ВЛ 0,4 кВ Л1 ТП 7-07-151                	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
4200 	Ф-л Кузбассэнерго        	4220	Центральные э/с               	4220020400	Ленинский РЭС                           	100001330239	ПОДГ                                    	РАСС                                    	Плановая            	PS110-000523-15-12-010        	МСВ-6 3-4с.                             	20230302	060000	20230302	170000	Тек. ремонт , вв испытания отв.Онопенко 	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2230	Западные Э/С                  	2230021000	Горняцкий РЭС                           	100001323787	ПОДГ                                    	РАЗР ОТКР                               	Плановая            	TP010-0017316                 	ТП-38-2-11                              	20230301	113000	20230301	170000	Замена силикагеля.Осмотр грозозащиты    	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2400 	Ф-л Красноярскэнерго     	2450	Минусинские э/с               	2450020100	Минусинский РЭС                         	100001325866	РИЗМ                                    	РАЗР ОТКР                               	Плановая            	VS010-0006335                 	ВЛ 10 кВ ф.19-08 с.Тигрицкое            	20230301	090000	20230301	170000	ф.19-08 замена оп.178,191,194.          	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2400 	Ф-л Красноярскэнерго     	2450	Минусинские э/с               	2450020100	Минусинский РЭС                         	100001327051	РИЗМ                                    	РАЗР ОТКР                               	Неплановая          	VS010-0006335                 	ВЛ 10 кВ ф.19-08 с.Тигрицкое            	20230301	110000	20230301	160000	ВЛ 3-20 кВ Замена пром. оп. (на дер.)178	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
0300 	Ф-л Бурятэнерго          	0310	Байкальские Э/С               	0310020500	Северобайкальский РЭС                   	100001327650	ПОДГ                                    	РАЗР ОТКР                               	Плановая            	VS010-0007347                 	ВЛ-10 кВ Я-9 "Поселок"                  	20230301	130000	20230301	170000	ВЛ-10 кВ Я-9 "Поселок"                  	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2230	Западные Э/С                  	2230021000	Горняцкий РЭС                           	100001324115	ПОДГ                                    	РАЗР ОТКР                               	Плановая            	TP010-0017315                 	ТП-38-2-10                              	20230301	103000	20230301	120000	Замена силикагеля.Осмотр грозозащиты    	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
0300 	Ф-л Бурятэнерго          	0310	Байкальские Э/С               	0310020500	Северобайкальский РЭС                   	100001327649	ПОДГ                                    	РАЗР ОТКР                               	Плановая            	VS010-0007346                 	ВЛ-10 кВ Я-8 "Поселок"                  	20230301	130000	20230301	170000	ВЛ-10 кВ Я-8 "Поселок                   	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
5500 	Ф-л Омскэнерго           	5530	Северные э/с                  	5530020200	Большереченский РЭС                     	100001311899	ПОДГ                                    	РАЗР ОТКР                               	Неплановая          	VS010-0002231                 	Шп-8_с. Шипицино                        	20230301	110000	20230301	170000	Ремонт ЛР-10ТП Шп-8-12                  	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
7500 	Ф-л Читаэнерго           	7540	Центральные э/с               	7540020300	Читинский РЭС                           	100001327836	ПОДГ                                    	РАСС                                    	Плановая            	PS035-000971-14-01-401        	Присоединение ТН-10-1                   	20230302	100000	20230302	170000	ПС35Новотроицкая КРУН-10,ТН-10-1 -текрем	* 20.02.2023 16:05:52 UTC+7 (KAPUSTIN_VA) * ПС 35 Новотроицкая КРУН-10 , отключить автомат вторичных цепей ТН-10-1 Отключить РТН-ТН-10-1 , Включить ЗН-РТН-10-1 в ст. РТН., установить ПЗ на ввода вторичных цепей ТН-10-1                                                                                                                                                                                                                                                                                          
7500 	Ф-л Читаэнерго           	7540	Центральные э/с               	7540020300	Читинский РЭС                           	100001327843	ПОДГ                                    	РАСС                                    	Плановая            	PS035-000971-14-01-503        	Присоединение ТСН 3                     	20230302	100000	20230302	170000	ПС 35 Новотроицкая ТСН-3 тек. ремонт    	* 20.02.2023 16:17:37 UTC+7 (KAPUSTIN_VA) * ПС 35 Новотроицкая КРУН-10 отключить АВ -0.4кВ ТСН-3, отключить ТР-10-ТСН-3, включить ЗН-ТР-10ТСН-3 в ст.ТСН. установить ПЗ на ввода 0.4ТСН-3                                                                                                                                                                                                                                                                                                                           
2200 	Ф-л Алтайэнерго          	2230	Западные Э/С                  	2230020700	Рубцовский РЭС                          	100001314539	ПОДГ ЗАКР                               	РАЗР                                    	Плановая            	TP010-0010444                 	ТП-17-4-1                               	20230301	100000	20230301	180000	Замена селикагеля                       	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
5500 	Ф-л Омскэнерго           	5520	Западные э/с                  	5520020700	Называевский РЭС                        	100001329557	ПОДГ                                    	РАЗР ОТКР                               	Плановая            	VN004-00059507                	ВЛ-0,4 кВ ф.1 от 3КЧ-4                  	20230301	100000	20230301	180000	Перетяжка провода.                      	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
1900 	Ф-л Хакасэнерго          	1910	Саянские э/с                  	1910020400	Саяногорский РЭС                        	100001323862	ПОДГ                                    	РАЗР                                    	Неплановая          	TP010-0006225                 	ТП-31-05-14                             	20230302	090000	20230302	170000	ТП-31-05-14 Т.О. РУ-0,4кВ               	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
5500 	Ф-л Омскэнерго           	5520	Западные э/с                  	5520020700	Называевский РЭС                        	100001326663	ПОДГ                                    	РАЗР ОТКР                               	Плановая            	TP010-0037175                 	ТП-3ПК-2                                	20230302	100000	20230302	170000	 Текущий ремонт                         	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2250	Северные Э/С                  	2250020300	Каменский РЭС                           	100001327971	ПОДГ ЗАКР                               	РАЗР                                    	Плановая            	PS035-000236                  	ПС "Столбовская" №21                    	20230301	090000	20230301	170000	ПС-23 отбор проб масла из Т-1,Т-2       	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2400 	Ф-л Красноярскэнерго     	2480	Юго-восточные э/с             	2480020500	Саянский РЭС                            	100001326649	ПОДГ ЗАКР                               	РАЗР                                    	Плановая            	TP010-0026780                 	ТП 18-03-13                             	20230301	100017	20230301	170000	Текущий ремонт тр-ра и оборудования     	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
